treat,x1,x2,x3,x4,x5,cont_out,bin_out
0,0.754838535,-3.451172501,2.182766986,1.660963367,-1.993973855,-0.320181862,0
0,1.500559878,-0.389639361,0.864334032,-2.052438951,-1.68927526,1.739130767,0
0,2.960096983,-0.956053131,2.280651322,0.621684481,-4.145993425,-0.276884144,0
0,4.710741481,-0.538001378,0.308415733,-2.514801958,-10.8991395,5.896201516,1
0,-1.312359483,-3.122572952,0.013675555,-4.897096717,-7.437894928,10.79535012,1
0,0.857621899,-0.987971473,2.538610944,-5.396826032,6.033038867,0.5980682,0
0,-2.266828359,-1.602551427,4.214424062,-0.4365856,0.428168503,-0.076535031,0
0,-3.384842717,-2.755484297,2.6208175,-2.442768478,1.110589253,3.886584179,1
0,2.724195832,-0.990129943,2.081788008,-1.673588221,-2.265031555,0.554985985,0
0,1.799863823,-0.925420524,-1.024072398,-3.972054953,-6.552334058,7.362485025,1
0,2.813123769,-0.327888735,-0.326618892,-3.69024644,-6.591192364,5.778330157,1
0,2.566453746,-0.924772594,0.580394785,0.422181842,-5.925633009,1.434291586,0
0,0.529267,-2.282010552,1.165334512,-0.279974527,-3.154075166,2.298714241,0
0,1.334658068,-1.764386778,2.251334629,-4.327668175,-2.31595851,4.448104954,1
0,-0.748676652,-3.748379188,3.160505519,-3.688399552,-2.919988777,5.818726605,1
0,0.944466083,2.202025476,0.159979212,-0.320523891,-5.824131141,2.041674447,0
0,0.460663968,-2.938127306,3.28368807,0.142451724,-10.16144949,4.380341531,1
0,4.663778168,-0.179213185,2.412558293,0.151640894,0.445816054,-3.787982281,0
0,3.370651039,-1.30134457,2.564286198,-0.225560038,-4.829274446,-0.009370437,0
0,0.367794304,-3.432583777,-1.077606687,0.072029617,-3.730621495,4.019332168,1
0,2.170300725,-1.58337969,1.113543633,-1.293942403,-3.101997645,1.593132021,0
0,-0.300569095,-0.578110389,1.379624244,-2.64821776,3.376109627,0.679353802,0
0,5.287799818,-3.318733859,-1.143588207,4.568099158,-2.742877754,-3.575138195,0
0,-0.738590563,-1.281613507,-0.982230502,-6.710544283,-6.972533469,11.43872824,1
0,1.055360758,-4.050663732,3.166896475,0.685710378,-1.894156539,-0.01049533,0
0,1.593312291,-2.47531797,0.675791679,0.190400032,-4.654083754,2.153857369,0
0,0.481020798,-1.824522152,2.397562701,3.434487817,-4.32708818,-1.42559933,0
0,1.305052791,-1.627394215,5.454328931,-3.434117823,-3.85156325,3.021395849,1
0,2.5221422,-2.836036417,0.174180839,-2.938860101,-4.068887868,4.869003865,1
0,4.983277336,-0.699307954,1.704078823,3.441423975,-3.422425601,-4.843663762,0
0,1.378566928,-0.979577228,4.285056782,1.883194306,-3.720293416,-2.435794792,0
0,4.042293249,-3.525469992,0.639505687,0.685481561,3.335933047,-3.137346024,0
0,3.067045357,0.157205423,-0.25293678,-5.200591977,-3.024870135,5.410601292,1
0,4.638917755,-1.76773688,0.322648243,0.193635723,-5.436486755,0.577315686,0
0,3.446323449,-3.790247254,1.378781118,1.600086508,-5.901801406,0.304402945,0
0,1.46238062,-2.626053699,0.277636116,-0.529778566,-4.199600187,3.016541539,1
0,2.727007842,-0.813925355,1.827851709,0.465416877,-0.712865226,-2.06537215,0
0,7.311548305,-0.66811467,-1.3028813,-0.928900208,-0.220471047,-1.699739492,0
0,2.274370552,-2.781174256,1.431928123,-0.515378881,2.122810555,-1.204581857,0
0,6.14407885,-0.463791147,-0.315835988,0.67403139,-0.977640188,-3.162721419,0
0,0.813261185,-3.455307012,2.768248503,-2.450040578,-2.965239298,3.886164347,1
0,-0.215934428,0.213295679,2.369451309,-1.097273121,-2.480790319,1.222142447,0
0,2.694010435,-2.391472608,2.751671848,-1.257939476,-4.499667453,2.036735568,0
0,-1.920475771,-1.069250945,5.801905781,1.440017078,-5.286458197,-0.521632985,0
0,3.375382087,-1.472247071,-0.384598449,-1.232850494,-4.472344365,2.581952042,1
0,4.041704352,-2.253614045,1.51196122,-0.156769573,-2.449779898,-0.002902969,0
0,-0.45391941,-2.925497174,0.861497812,-1.733566483,-3.02047143,4.532621459,1
0,6.858058512,-0.425389954,-0.165640119,-1.911651208,-8.130587976,2.810032104,1
0,3.566694252,-2.241820392,1.756570706,1.749538075,2.903444728,-4.467445705,0
0,-4.55905138,-1.973299899,0.045204041,-0.733305062,-3.103433298,6.004799705,1
0,1.101392213,-0.380832507,-0.485951854,0.016370227,-1.242549015,0.465705637,0
0,-1.451003873,-2.714677093,0.865687646,-1.036747433,0.153105654,2.405427042,0
0,4.820406377,-0.753828604,-0.283575245,-0.447773445,-3.558784704,0.672260346,0
0,0.750851641,-1.522981898,1.338120877,-0.965508543,-2.212579994,1.968930203,0
0,1.802734986,-3.339696809,2.779460659,0.217982525,-4.62167814,1.496137976,0
0,0.234306069,-0.85331431,0.060851292,-2.866484982,-1.654752006,3.735944501,1
0,7.968092189,-0.187614217,-0.036908665,-1.320804462,1.861343198,-3.400592278,0
0,6.775428028,-3.097492586,0.945197567,-0.712092524,-4.777224924,0.201045568,0
0,4.590380127,-2.045060068,1.925231005,-1.237471751,-0.117034576,-1.117718586,0
0,2.5714692,-3.150467819,-0.547198526,-0.977979735,2.446936636,0.060866546,0
0,4.543914429,-0.883797273,-1.914826275,-4.230029008,-6.082582885,7.121090512,1
0,4.219676192,-2.381783044,2.615573269,1.222685367,-2.787261348,-1.58283405,0
0,2.648943215,-0.858407759,0.358296783,2.491194843,-0.258109335,-3.139276363,0
0,2.680425101,-2.261230626,-0.417371177,-2.464460451,-5.053154018,4.697908816,1
0,0.476414646,-2.034244936,-1.147674723,0.50626394,-2.672735139,2.258212966,0
0,-2.242898878,-0.305456746,0.911198531,-0.519954737,0.529657287,0.924558741,0
0,-1.129517354,0.007750856,1.714428973,-0.06537655,-7.532217081,3.656451757,1
0,6.673552501,-2.25506049,1.589404835,-0.349008491,-5.238533161,0.195579629,0
0,2.794643154,-1.700601831,0.694313493,0.117202148,0.056852225,-1.145367197,0
0,-0.082776388,-2.109497378,0.974407561,-2.282028514,-2.837959305,4.442199538,1
0,5.030471543,-1.883621598,0.074409141,-4.202673176,-7.04584611,5.796827891,1
0,1.876839022,-0.932219695,2.354237119,-0.063527755,0.08460761,-1.76531017,0
0,1.530525351,-1.032987554,2.292994613,-1.878706654,-3.08995141,2.03185936,0
0,9.131286209,0.007673465,2.889519686,1.09465322,-2.730639367,-5.59909623,0
0,0.616498643,-1.592079133,3.704980346,-2.335958813,-2.506108334,2.019755613,0
0,-0.994275517,-3.533998925,-2.931542476,-4.612720498,-1.579681878,8.843185797,1
0,-0.657372583,-0.290776681,-3.877261669,-2.294781243,-2.708516691,6.015769512,1
0,6.781171236,-1.177099665,1.697770859,-2.225481558,-4.389088395,0.984196011,0
0,-1.951680839,2.684808633,2.666512375,-4.011631952,-1.462456338,3.1604133,1
0,-1.806888372,-2.663644112,0.525420213,-0.764489455,-0.240693027,2.921482855,1
0,4.046000127,-3.37623111,2.031166288,-2.508556083,3.223986311,-0.540597122,0
0,0.935613683,-1.297762005,2.245639135,2.253747033,-2.824409994,-1.969962631,0
0,2.803606254,-3.146768755,-4.451304643,-1.201806866,-1.939171102,4.8978753,1
0,7.512097868,-2.049642918,3.139729284,-0.839652475,-0.432314569,-3.08728136,0
0,2.853557992,-3.627692843,2.588134313,-0.984270538,-2.985984063,1.443186298,0
0,1.061902229,-1.255826681,2.121986736,2.713066473,-2.852333372,-2.653979715,0
0,-1.503512932,-0.173647861,2.287363641,-1.927392392,-4.059475713,3.446447705,1
0,0.34104978,-3.44648825,2.439618848,-2.080910161,-1.637952046,3.224689018,1
0,3.341750592,-1.245117562,-1.958651658,0.79986265,-1.740883377,-0.181327693,0
0,4.623325407,-1.66707601,2.05354705,-2.524733618,0.737541022,-0.451351675,0
0,-2.625337628,-1.496625009,2.50349055,-3.524193593,-4.090031004,5.741257802,1
0,1.418189286,-0.567441428,0.810741508,-1.586613392,-7.938028671,4.973284681,1
0,-1.200375623,-0.340902458,-0.660200748,3.876001304,-1.966349772,-1.608226789,0
0,0.637538992,-4.222967757,1.693158485,0.269623802,-3.527466555,2.460762973,0
0,1.242019798,-2.293969459,-0.118758714,-1.35188154,-1.143070078,2.544918999,1
0,4.609638252,-1.108912601,0.400459518,-0.54222105,0.536287018,-1.822061333,0
0,0.306458959,0.347053112,0.95786036,1.573488101,-1.278387495,-1.771008244,0
0,2.103750175,0.401896,-0.613758289,-0.503653973,1.675814839,-1.504140063,0
0,-0.94156215,-1.139874291,0.70512683,-1.170846352,0.113980775,1.493356923,0
0,1.995988394,-1.640418202,-0.38082436,-0.97223293,-3.020307512,2.659906084,1
0,0.508908025,-2.009164944,-1.179294221,-2.802403133,-2.761604736,5.680736106,1
0,3.46219652,-0.358795083,-0.036231404,-2.571524992,-6.447996669,3.890448823,1
0,-0.520460344,0.690040462,1.095916633,-3.501464508,-6.081259298,5.834552646,1
0,4.795271587,-2.494393648,3.950622878,1.035930443,-5.412269677,-1.551852829,0
0,2.593504836,-0.423745656,0.212086156,-0.589944664,0.470851135,-0.926295371,0
0,3.28381874,-0.643928855,1.40604207,0.232670119,-1.735968862,-1.07704215,0
0,2.027668429,-0.746642649,2.772186079,1.055993715,-4.935322075,-0.795439599,0
0,5.384142814,-0.075804526,1.175722668,0.152958827,-1.533972948,-3.043253069,0
0,5.262833601,-2.232241188,2.392993808,-1.306180445,-3.114816959,-0.021515805,0
0,8.635884986,-1.537002747,0.90031995,-2.084211481,2.930683089,-3.128337925,0
0,-0.40687118,-2.394107287,-1.643112128,-1.869659518,-7.287472194,7.779033821,1
0,0.587309922,-1.033535069,-0.975319611,2.006522255,0.596946802,-1.797319202,0
0,1.275116748,-0.957860511,-4.353487933,-1.673319962,-2.728626976,4.763648424,1
0,0.774709538,-2.009983025,0.831720326,1.216146669,-1.179180447,-0.038647216,0
0,1.695255889,-2.717349242,-0.850465161,-1.899208782,-3.041671544,4.464459581,1
0,1.652878167,-2.401764919,5.966719542,-2.067734167,-0.493260884,-0.460327621,0
0,0.124611395,-2.001194055,-0.9976855,-1.03998534,-1.505706921,3.305438169,1
0,-0.394322045,-2.427404218,0.466758691,-1.08959839,-2.984840426,3.516153105,1
0,0.871075914,-3.061608521,-2.056411023,-2.530523175,1.591708004,3.82863129,1
0,2.300984725,-1.59944114,2.036266109,-1.1341481,-3.948488659,1.431167126,0
0,-1.96798639,-0.212018899,1.505258789,-1.78037609,-5.609904566,4.708738139,1
0,1.720403137,-1.360320981,1.358856558,-2.668278166,-1.328896471,2.455642576,0
0,4.120252104,-0.62889321,0.203490289,-4.315389095,-4.040696055,4.641573964,1
0,3.452372132,-1.967453816,1.858837792,-1.056267985,-3.040425462,0.913874828,0
0,2.725149598,-0.176716934,0.826265503,-1.151694559,0.939311665,-1.050252998,0
0,5.074017629,-3.108819484,-2.328990269,-3.388033097,-1.20145581,4.468557766,1
0,3.58377749,-0.522745116,1.884839677,-1.481908688,2.938821781,-2.333743054,0
0,0.895638835,-0.401792372,-1.635890309,-1.035182594,-7.114287601,5.486131145,1
0,3.378556217,-1.098389187,1.856296349,-1.480918009,-0.656089674,-0.175034898,0
0,1.376888278,-1.921594158,2.083306006,0.05750467,-8.135882853,2.745026872,1
0,5.53037553,-0.559372586,2.386584811,-1.21014344,-3.391057574,-0.829781692,0
0,2.84553945,-3.30091119,-1.422865755,-2.273825069,-0.783276318,3.648591887,1
0,2.811195672,-2.888778657,6.93935206,-0.011218518,-4.630399152,-1.071885229,0
0,0.816273867,-2.48626434,-2.38947164,0.29544581,1.09345403,1.099705257,0
0,0.224389557,-1.91774826,2.583038053,-1.54528755,-4.68577541,3.404242262,1
0,1.718192162,-1.919012613,3.894602582,-1.461121502,2.946419937,-1.959964695,0
0,2.772181576,-2.760267677,-1.092066168,-1.716334863,2.787278485,0.725807032,0
0,-0.461440639,-1.185713724,-0.633248711,-1.002236929,-2.49160366,3.4742198,1
0,2.113860706,-1.503104733,-0.922015588,-3.485482379,-0.154564217,3.500910319,1
0,4.076244272,0.367049761,0.305995233,-0.181344432,-0.580121041,-1.593632043,0
0,1.751854918,-1.601833433,2.320228861,-0.241192823,-3.021417422,0.637802932,0
0,1.499013765,-4.118812764,1.604761914,0.651654021,-1.328475967,1.189698948,0
0,3.953583938,-3.120788373,0.876939458,0.882925248,-0.703131623,-1.250338298,0
0,-1.878677285,-2.39903047,0.231414125,1.347818835,-2.644446045,2.307918955,0
0,4.142778009,-3.031444454,0.181692774,-0.904151217,-0.142294661,0.485529432,0
0,2.9858355,-1.642434037,1.811426572,-3.046955342,-1.846240689,2.550652906,1
0,3.598081359,-0.334044227,-0.474124959,-4.53434469,0.036584134,2.95826537,1
0,2.646523168,-0.155361611,0.429382239,-0.397336322,-2.429996708,0.115058775,0
0,2.37695098,-1.351283203,2.248091605,-3.307689578,-3.844758504,3.556079412,1
0,3.673582015,-2.196531031,5.307095173,-2.825268056,1.665912153,-1.435783825,0
0,1.488029693,-0.033120219,3.748489435,4.458827714,-5.549516021,-4.479734515,0
0,6.664351671,1.199741543,-0.942138133,2.358470973,-0.959851484,-5.075277061,0
0,4.37843698,-1.239999223,2.318973997,0.269526583,1.315431826,-3.838751718,0
0,2.024166685,0.099182537,-0.895760615,-0.899733969,-4.182975802,2.253185646,0
0,-0.736981798,-1.24065825,2.552722858,-1.414655177,-0.784555303,2.108318957,0
0,-1.045529112,-1.924193426,-0.680743294,-2.672902106,-2.325619656,6.150456297,1
0,2.320670237,-2.384312477,-0.117859054,-0.128395205,-0.340070624,0.909566034,0
0,-0.750880716,-0.316302303,2.400667452,-1.286772098,-0.285317417,0.837162268,0
0,5.762370321,-0.957218748,-2.080973835,2.42862613,-0.109828555,-3.924728384,0
0,5.973911166,-1.219917121,4.271637581,-1.066524676,1.320906833,-4.084642061,0
0,4.849942095,0.653440598,0.83039154,-0.121191839,-5.027541819,-0.007659063,0
0,2.564951408,0.266532149,-1.524682522,-0.458391,-1.15736032,0.14164108,0
0,0.576973968,-1.921611514,1.077351721,-0.976219671,1.110631565,0.585162757,0
0,1.2055191,-3.798828575,-1.621102716,0.108317086,-5.679084313,4.674523586,1
0,4.201044164,0.82054448,1.178458789,-0.65210333,2.514606227,-3.628187005,0
0,5.056252277,0.706415056,3.591434031,-1.565211225,-0.496044275,-2.570331594,0
0,-1.563780314,-0.970142475,1.472084817,-1.850387078,-2.836242155,3.865899611,1
0,1.38356602,-1.959172484,2.43890117,-0.922176067,-0.711138437,0.233385805,0
0,1.911679569,-1.645672242,-0.634066018,2.232018657,0.136562112,-1.951193944,0
0,2.060747933,-2.652191443,4.372950344,-0.710891671,-0.710876311,-0.664664177,0
0,7.69997797,-1.430278308,-0.752757507,-1.282314017,-5.086186948,1.074292023,0
0,0.538166834,-2.316899931,-2.359596792,0.118060025,-1.205040087,2.569203447,1
0,-0.088915597,-2.388551726,1.71670597,-4.984464927,-1.185030775,6.347986807,1
0,2.927121701,0.19222051,1.502355856,-0.16999763,1.426361851,-3.030878651,0
0,4.439319872,1.31903016,0.201889262,0.403733041,-3.60175651,-1.130972797,0
0,1.438448587,-0.388761559,-0.100248967,1.441749348,-2.885561216,-0.549319807,0
0,0.761016135,-4.871366377,-1.140904979,-5.871505427,-2.840786637,10.44328466,1
0,-1.357943245,0.138087593,3.87513388,-1.98757992,-3.5249614,2.496741202,0
0,2.261135106,-2.983227006,0.328230312,-3.363727946,-0.213489861,3.900409456,1
0,1.973599761,0.81665599,-1.742623411,-3.819731023,-1.791102906,4.276317127,1
0,0.179952855,2.141887143,3.721969223,-3.648572556,-2.008318738,1.666276763,0
0,1.416302168,1.389367961,2.98227799,-3.257772192,-4.491474064,2.881278598,1
0,4.551708793,-1.656278383,-0.516701915,-1.855527791,0.722543874,0.582609802,0
0,3.726827952,-3.371095643,-1.746860519,0.046127187,4.16411998,-1.393111935,0
0,5.453248487,0.562592001,-1.432468759,-0.211381999,-0.217119381,-1.661820658,0
0,3.623378283,-3.401732669,0.034975122,-1.952096536,0.81624873,1.419116091,0
0,6.197574285,0.199128297,2.012226285,-3.617312016,-4.078198673,1.569687378,0
0,1.259259958,-3.281148503,0.671478706,0.602894921,-2.051322939,0.818654211,0
0,1.235886687,0.541026848,-2.507411962,-2.863656264,1.848064782,1.968291429,0
0,5.165263104,-2.973221815,2.052397899,-2.031494652,-1.630557046,0.717105248,0
0,-0.590284191,-3.349220382,2.440390278,-2.114035563,-3.359251507,4.349776339,1
0,1.860927137,-1.180540317,0.346800724,-4.016728144,0.739302748,3.201205796,1
0,5.321918967,0.779253723,-2.190332379,-2.596598473,-2.83302391,2.027264477,0
0,3.186338143,1.403767869,1.487686104,-2.461819069,-0.506457564,-0.242213977,0
0,2.029508568,-2.868654757,2.286922876,0.580587666,-0.779809638,-1.176437142,0
0,-0.134922292,0.374430913,2.938149087,-2.819994679,0.914009769,0.531350364,0
0,2.287736779,0.111873105,-1.793336002,0.846389452,-6.713070373,2.220841056,0
0,-0.409977951,-0.5987947,0.326641099,-1.028803609,-2.783570256,2.979604644,1
0,4.349953365,-2.268730926,0.048125808,-0.745532507,-1.589572043,0.396174607,0
0,3.215641545,-3.42616822,2.080081676,-3.195175325,-8.240893582,6.226572781,1
0,-1.240178844,-1.481099231,-1.354248423,-0.33920922,-0.983235598,2.753188433,1
0,-1.29796479,-2.086678471,-0.400401678,-2.664389181,-2.193324568,5.966316151,1
0,4.9068313,-1.386617778,-0.451763956,0.371465098,-1.652126707,-1.279329385,0
0,3.196411329,-3.40878105,-1.348044925,-0.100398037,-7.240918413,4.22888325,1
0,2.367729166,0.635321925,0.133004835,5.440091481,-2.922076794,-5.496006996,0
0,1.990853528,-2.963966379,3.746116327,-3.729837239,-4.647083746,4.269166322,1
0,3.232314954,-2.011586988,-2.570958082,-1.931828089,3.612046758,0.841740053,0
0,3.839459971,-1.462729997,1.764586153,0.538240326,-4.029359489,-0.684971766,0
0,-0.148825314,-0.592054501,1.569814453,1.163742093,-5.484983049,1.13220983,0
0,-1.221166178,-3.242282026,-2.229668812,0.655250774,4.531995259,0.46816615,0
0,1.637436235,-0.176548585,2.164695562,-0.048342131,1.839631596,-2.621910427,0
0,-1.601913247,-0.843045591,-2.339691303,-0.572246994,-5.284817956,5.748452807,1
0,3.76079971,-0.556778666,-1.0847129,-2.878416056,0.922223888,0.879440008,0
0,0.637020912,1.296830416,-0.363476111,0.014279302,-2.932476274,0.654646003,0
0,0.987716966,-2.987058429,0.865420932,-0.954039095,-5.655606054,4.044454746,1
0,3.297865157,-5.059639105,-2.212108511,1.060274147,-1.669817667,1.898706706,0
0,1.448447904,-3.82670068,2.871838379,0.205034362,3.610931188,-1.635954761,0
0,5.369082737,2.113190644,3.515270957,-4.033297134,-0.865280241,-1.342405834,0
0,5.493515561,-4.984751607,-2.132971804,-0.373058841,-4.568347553,3.256780731,1
0,1.348649827,-2.383380738,4.004142367,-0.015470544,1.608712663,-2.78720949,0
0,5.308357248,0.563308509,1.119311022,-4.837699806,-1.647603653,1.9154712,0
0,3.117164259,-2.171449529,0.24506712,-4.092992054,-2.254654306,4.361137002,1
0,-0.30969831,-3.044394392,1.352653183,-0.361837051,-2.846108579,2.756426749,1
0,0.5952868,-0.310860073,1.643677369,-2.050604873,-7.54081051,4.992515234,1
0,5.184441354,-0.709840866,1.974947931,-1.490152869,-2.777586799,-0.725126322,0
0,7.075018141,-1.483912046,4.721716849,-3.586270659,0.480462169,-2.005236548,0
0,4.601132741,0.221874253,1.168199938,-1.252731815,-3.800783051,0.227829319,0
0,-2.342184304,-2.607001418,-1.347268258,-2.131018669,-2.776135337,6.434171341,1
0,5.670427542,-0.925305545,1.795836592,-0.132198645,2.046409186,-4.422682356,0
0,1.506308813,-0.329863494,2.638928019,-2.898267284,-8.821876544,5.338652514,1
0,3.709787301,-0.861343437,2.667284405,0.997408252,-2.46824859,-2.598440548,0
0,-0.946154397,0.867031075,6.757892081,-1.093508618,-0.719205116,-2.048838683,0
0,2.070644018,-2.107466165,3.175728202,0.585320048,-3.178755888,-0.614350373,0
0,1.917175485,-0.67091261,0.612414213,-0.047158741,-4.647652057,1.381862745,0
0,-0.23065012,-1.626607867,3.483926369,-1.841122609,-6.173614097,4.297458747,1
0,-1.332652109,-1.327560027,2.369499478,1.245119648,0.620298626,-1.750604405,0
0,7.153803196,-1.476100251,1.391177181,-1.006609479,-1.850036539,-0.990416219,0
0,1.232600541,-0.994426044,3.560576897,-0.562437272,0.91259265,-1.948549314,0
0,2.164930082,-0.596339182,2.471011327,-2.475890567,-4.167333594,2.495150676,0
0,1.142548576,-1.064205925,1.726604323,1.673676354,-5.181807779,0.237487695,0
0,2.524951754,-2.295628002,-0.776007795,-0.256022836,3.78931251,-1.155771348,0
0,3.116259737,-1.329685342,-1.112735177,-2.645729483,-3.539456253,4.061790835,1
0,0.115107904,-2.844514256,6.510553132,-0.844235216,-5.060316049,1.389687749,0
0,4.207271132,-0.998749306,-2.183818738,0.254969302,1.107253888,-1.236047944,0
0,-3.986808298,-3.003858297,8.21600198,0.74023648,-2.354108025,-0.077326305,0
0,0.168378406,0.169774317,4.938065783,1.249425211,2.644036984,-5.22320564,0
0,-1.0172996,-0.251363385,0.949047222,-3.100489568,3.251568649,2.125020036,0
0,-0.56294338,-1.917997096,2.920193826,-1.06349175,-0.134494927,0.717997675,0
0,3.963496093,-4.826626299,0.091396039,-2.128246734,-7.360256766,6.303913742,1
0,-1.216820793,-0.674200818,-3.912062726,-1.595012842,-2.718374693,5.688781023,1
0,7.269921218,-0.486721885,-2.739954329,-2.169313196,4.197735036,-1.923047262,0
0,5.078837995,-3.113510934,-0.064886004,-0.022066622,-4.162760474,1.164051718,0
0,0.895682532,-0.846145062,-0.491252719,-4.579211825,0.653858154,4.172801609,1
0,8.351786049,-1.047159527,1.28355023,-2.508197525,-3.662473183,-0.111625058,0
0,2.676330908,-0.023740492,-0.393463075,-3.322691272,-1.447670226,2.955985873,1
0,0.615942048,0.755559938,0.995473584,-0.214578409,-5.428972906,1.6023337,0
0,0.403268525,-1.842978238,3.014817801,-3.272390731,-6.863931298,5.982569901,1
0,1.128820368,-1.528401311,-0.785671272,-0.978936069,1.726920058,0.830768482,0
0,2.425673856,-2.137935161,-1.11873827,-4.053251435,2.743187096,3.199801162,1
0,4.839588527,-1.930911939,4.20129847,0.615232621,1.870256632,-5.247383818,0
0,-2.21091844,-5.283126693,4.784503888,-2.717231026,2.902290386,2.361247141,0
0,2.232814758,-1.149522495,1.238905792,-3.813394606,-1.475492684,3.032992447,1
0,1.271029573,-4.300434543,-0.679788512,-0.257284776,-1.795316833,2.558252514,1
0,3.899905501,-3.520893873,1.059053674,-0.00246839,-2.850813448,0.830124335,0
0,1.345643437,-1.260459463,4.117186805,-0.96536171,0.986730097,-1.727901286,0
0,9.056613957,-1.59655104,4.202528493,1.10481952,2.088035826,-8.257709936,0
0,0.386547801,-1.070507052,0.312320423,-2.055938108,-1.249894591,2.831077743,1
0,1.699930703,-0.163051014,1.587995117,0.932256517,-0.34439891,-2.308055688,0
0,3.082315194,-0.88552238,-0.920957201,1.769096236,-4.09172137,-0.264215119,0
0,-1.274784816,-3.171402185,0.297602068,0.157586119,-1.852235872,2.419534667,0
0,-5.736117262,-2.832015272,3.706821917,-1.552259128,-1.48785986,4.590394337,1
0,-2.74849235,-2.447691216,0.542166333,-1.92277007,-1.877580062,5.638423232,1
0,1.227962362,0.784803415,2.333160872,0.595031914,-4.645268354,-1.026472542,0
0,-1.809685788,-2.156923401,0.986119667,0.135126787,-2.914928642,2.640828277,1
0,-0.893734712,-1.174312489,0.37692537,-1.367695227,-1.331414246,2.788529382,1
0,6.826529489,-1.531537905,-0.471734849,0.142929817,-3.706056578,-0.914240822,0
0,0.373008523,-0.699060325,3.410777262,-5.616240481,-5.265611498,6.896600455,1
0,6.471264511,-0.042229767,-0.263382843,-1.687084503,-3.985908368,0.249689718,0
0,8.687451061,-2.586575958,1.112200072,-3.788107395,-1.737618918,1.417764256,0
0,1.792028305,0.82309171,1.871673161,-0.731004663,-2.060781,-0.775562915,0
0,3.716174744,-4.537159829,0.641543344,-1.936824528,2.699716266,0.77508538,0
0,3.318903185,-0.582305052,0.215322663,-3.839712746,-3.506478755,4.530945368,1
0,3.212156188,-2.820254326,1.958735857,1.828912882,-4.595699175,-0.580486817,0
0,1.283410077,-3.226675905,0.786494358,-3.521937981,-4.739182236,6.088920234,1
0,3.099228619,-0.122657475,5.194619238,-2.125978202,2.690952198,-2.96698835,0
0,0.91197059,-1.643273859,0.015024612,0.149121446,-4.472313154,2.320835055,0
0,-2.746655148,-3.603365307,-3.058623995,-3.584550413,-1.373238131,9.164596399,1
0,0.365526631,0.082252487,2.91671922,-2.098187452,-1.044780133,1.025181615,0
0,0.237601635,0.080100091,2.227879999,-3.120521545,0.793824284,0.828630236,0
0,-0.773284316,-1.71299259,1.092558865,-2.194001489,4.218424096,0.53677193,0
0,3.572231742,0.78537784,3.056559458,-0.04577659,2.658244862,-5.187178202,0
0,0.717374975,-2.333688825,0.415229772,-2.669147581,-5.590834566,6.388650677,1
0,3.921345301,-3.007511069,2.772020625,2.955037046,-8.717633378,-0.650033828,0
0,1.433323704,0.818856923,-4.236378548,-2.073389356,-4.05157377,4.899815066,1
0,0.767729605,-0.833429662,2.405944672,-1.791418596,0.276106806,0.243983489,0
0,3.538114368,0.896526735,0.954737289,3.810906864,-1.516242097,-5.807330238,0
0,4.007050668,3.596074583,2.741662261,-1.28410424,-0.107444983,-3.445893395,0
0,2.606007498,-1.577539807,-0.676334084,-3.43252536,-4.659133429,5.64885686,1
0,7.565471352,-3.182504453,-0.125626321,-1.566826906,-4.88287323,1.777575182,0
0,2.576454244,-1.029361212,4.769925809,-0.165541755,-0.357923409,-3.238385525,0
0,3.473058076,0.445491035,0.463812248,0.294323491,-8.375789555,1.756450338,0
0,3.047450846,-0.406359929,4.246800161,-2.744912522,-2.626686434,0.475779119,0
0,1.743102449,-2.234429811,2.236027302,-5.377778026,-4.753308456,6.983998229,1
0,6.541619408,-1.747784761,-0.263652257,2.845599958,-1.444026709,-4.52087909,0
0,-2.034228454,-3.504143678,1.452746915,1.021855525,-2.468272256,2.037749856,0
0,0.15019946,-0.610206531,0.725764956,-2.566397932,2.568169076,0.821621414,0
0,1.658155801,-0.137459161,1.334532502,-3.044627665,-2.612823144,2.658889471,1
0,-0.728472592,-1.281184745,0.824497234,-0.959819041,-2.233334436,2.827535899,1
0,-0.634374649,-2.968011287,2.598805685,-3.172498304,2.149740798,2.490329561,0
0,3.695792551,0.368008384,-1.489250117,-2.206954387,-2.165047176,2.164151748,0
0,0.737026461,-1.926348621,-2.131474884,0.67809105,-4.082625177,3.206588382,1
0,2.712595469,0.427591558,3.082356298,1.964508856,-1.977140331,-3.967399866,0
0,3.059317149,-2.603265022,-3.120143178,-0.87486315,-0.957813815,2.853112626,1
0,1.927610934,-0.741189506,-0.575512826,-0.863016187,-5.354481179,2.768597626,1
0,1.146762908,-1.680270863,-2.989638465,1.240862909,-2.878466455,2.008385772,0
0,-0.271109663,-2.872346809,0.390941715,-0.049196962,1.814471089,0.35089602,0
0,0.528087347,-1.664537271,4.174974687,1.017679464,-5.257608448,0.353143074,0
0,3.937108572,-4.902860647,3.379816735,-2.275919549,-4.473536863,3.318598974,1
0,3.27822662,-0.04286521,2.038037975,1.336807962,-1.029823604,-3.510167118,0
0,-1.766539291,-1.689383065,2.280064814,-3.362818619,-1.608081186,4.522299687,1
0,-1.896396375,-0.35493622,-0.334656129,-3.312979911,-4.68479876,7.173637341,1
0,2.845246302,-1.530117807,2.666976491,-1.55218503,2.077185748,-1.410804045,0
0,0.470496869,0.543290066,-1.661907164,0.376764919,-4.230630717,1.452586866,0
